title,price,damage_condition,category,country_version,consumption,mileage,cubic_capacity,power,fuel,emission,num_owners,num_seats,door_count,transmission,emission_class,emssion_sticker,first_registration,hu,climatisation,construction_year,park_assist,airbag,manufacturer_color_name,color,interior,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11,image_12,features,dealer_name,dealer_postal_code,dealer_city,dealer_address,dealer_phone,dealer_rating,dealer_quantity_ratings,publishing_date
"Volkswagen Golf*1,4 TSI*nur 14369 KM*Garantie 2022",14.250 €,Unfallfrei,Limousine,Deutsche Ausführung,,33.123 km,1.395 cm³,92 kW (125 PS),"Benzin, E10-geeignet",,1,5,4/5,Schaltgetriebe,Euro6,4 (Grün),01/2017,01/2022,2-Zonen-Klimaautomatik,,"Vorne, Hinten","Front-, Seiten- und weitere Airbags",Night Blue met.,Blau Metallic,"Stoff, Schwarz",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/XOIAAOSwvVZebKMN/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/gjgAAOSweR1ebKMR/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/XhIAAOSwymtebKMa/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/bSIAAOSwV3JebKMe/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yCMAAOSw4E5ebKMj/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/GhkAAOSwcGhebKMn/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/h-kAAOSw13hebKMt/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7E0AAOSwilpebKMx/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7E0AAOSwilpebKMx/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/bnwAAOSwA6hebKM7/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/MT0AAOSwNvBebKM~/$_57.jpg,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/b4oAAOSwi6BebKND/$_57.jpg,"ABS
Allwetterreifen
Ambiente-Beleuchtung
Armlehne
Beheizbares Lenkrad
Berganfahrassistent
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Geschwindigkeitsbegrenzer
Innenspiegel autom. abblendend
Isofix
Kurvenlicht
Lederlenkrad
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Müdigkeitswarner
Multifunktionslenkrad
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Pannenkit
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Scheinwerferreinigung
Servolenkung
Sitzheizung
Soundsystem
Sportpaket
Sportsitze
Sprachsteuerung
Start/Stopp-Automatik
Tagfahrlicht
Tempomat
Totwinkel-Assistent
Traktionskontrolle
Tuner/Radio
USB
Winterpaket
Zentralverriegelung",Autotreffpunkt Nassenheide,16775,Nassenheide,Liebenwalder Chaussee 11,+49 (0)178 7997862,5,1,06.04.2020
Ford EcoSport ST-Line,18.900 €,,Limousine,Deutsche Ausführung,"ca. 6,2 l/100km (kombiniert)
ca. 7,6 l/100km (innerorts)
ca. 5,2 l/100km (außerorts)",8.000 km,998 cm³,92 kW (125 PS),Benzin,ca. 140 g/km (kombiniert),,5,4/5,Automatik,Euro6,4 (Grün),08/2018,08/2021,Klimaanlage,,"Vorne, Hinten, Kamera","Front-, Seiten- und weitere Airbags",Saphir-Blau (Metallic),Blau Metallic,"Teilleder, Schwarz",https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/2PkAAOSw3adeizG-/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/mXAAAOSwBBVeizHD/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/CocAAOSwOJVeizHH/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/Tv8AAOSwgaxeizHL/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/iNQAAOSwUvxeizHQ/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/kE8AAOSwTXVeizHU/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/CFkAAOSwgAdeizHY/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/SkgAAOSwo5xeizHd/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/SkgAAOSwo5xeizHd/$_57.jpg,,,,"ABS
Alarmanlage
Ambiente-Beleuchtung
Armlehne
Beheizbare Frontscheibe
Beheizbares Lenkrad
Berganfahrassistent
Bi-Xenon Scheinwerfer
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Isofix
Lederlenkrad
Leichtmetallfelgen
Multifunktionslenkrad
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Raucherpaket
Regensensor
Reifendruckkontrolle
Schaltwippen
Scheckheftgepflegt
Schiebedach
Schlüssellose Zentralverriegelung
Servolenkung
Sitzheizung
Sommerreifen
Soundsystem
Start/Stopp-Automatik
Tagfahrlicht
Tempomat
Tuner/Radio
Winterpaket
Zentralverriegelung",Autohaus D. Henning,16816,Neuruppin,Babimost-Ring 22,+49 (0)3391 766996739,4.4,11,06.04.2020
Mercedes-Benz S 500L 4Matic*Maybach-Optik*2xTV*Burmester*,61.950 €,,Limousine,Deutsche Ausführung,"ca. 8,7 l/100km (kombiniert)
ca. 11,8 l/100km (innerorts)
ca. 6,8 l/100km (außerorts)",45.000 km,4.663 cm³,335 kW (455 PS),Benzin,ca. 202 g/km (kombiniert),2,5,4/5,Automatik,Euro6,4 (Grün),11/2014,,4-Zonen-Klimaautomatik,2014,"Vorne, Hinten, Kamera, Selbstlenkende Systeme","Front-, Seiten- und weitere Airbags",OBSIDIANSCHWARZ - METALLICLACK,Schwarz Metallic,"Vollleder, Beige",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/mkEAAOSwA2Neiy9l/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/HpAAAOSw40Zeiy9p/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1VYAAOSw6Fteiy9t/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/sMMAAOSw3BBeiy9x/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4w0AAOSw2T9eiy91/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-lUAAOSw1r1eXT2L/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/94sAAOSwNnZeXT2P/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/NegAAOSwPyReXT2U/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/NegAAOSwPyReXT2U/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/6u8AAOSwboFeXT2e/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/P4kAAOSwhpleXT2j/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/sgIAAOSwdX1eXT2n/$_57.jpg,"ABS
Abstandstempomat
Abstandswarner
Adaptives Kurvenlicht
Alarmanlage
Allradantrieb
Ambiente-Beleuchtung
Armlehne
Beheizbare Frontscheibe
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Heckklappe
Elektr. Seitenspiegel
Elektr. Sitzeinstellung
Elektr. Sitzeinstellung, hinten
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Geschwindigkeitsbegrenzer
Head-Up Display
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
LED-Scheinwerfer
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Luftfederung
Massagesitze
Müdigkeitswarner
Multifunktionslenkrad
Musikstreaming integriert
Nachtsicht-Assistent
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Notbremsassistent
Notrufsystem
Panorama-Dach
Radio DAB
Regensensor
Reifendruckkontrolle
Schaltwippen
Scheckheftgepflegt
Scheinwerferreinigung
Schiebedach
Schlüssellose Zentralverriegelung
Servolenkung
Sitzbelüftung
Sitzheizung
Sitzheizung hinten
Sommerreifen
Soundsystem
Sportfahrwerk
Sportpaket
Sportsitze
Sprachsteuerung
Spurhalteassistent
Standheizung
Start/Stopp-Automatik
Totwinkel-Assistent
Traktionskontrolle
Tuner/Radio
TV
USB
Verkehrszeichenerkennung
Volldigitales Kombiinstrument
Zentralverriegelung",Autohaus Maletzki GmbH,12357,Berlin,Neuköllner Str. 234,+49 (0)30 23257699,4.2,47,06.04.2020
Mercedes-Benz C 180 CGI-Avandgarde Autom-Navi-Leder-LED-ILS,22.500 €,Unfallfrei,Limousine,Deutsche Ausführung,"ca. 5,0 l/100km (kombiniert)
ca. 6,4 l/100km (innerorts)
ca. 4,2 l/100km (außerorts)",33.999 km,1.595 cm³,115 kW (156 PS),"Benzin, E10-geeignet",ca. 116 g/km (kombiniert),1,5,4/5,Automatik,Euro6,4 (Grün),02/2016,,Klimaautomatik,,"Vorne, Hinten","Front-, Seiten- und weitere Airbags",OBSIDIANSCHWARZ - METALLICLACK,Schwarz Metallic,"Teilleder, Schwarz",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/9tsAAOSwDtFdub-f/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZbEAAOSwd0tdub-k/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YMsAAOSwibddub-p/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xsEAAOSwW1Ndub-O/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/C5gAAOSwKHtdub-U/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/HSIAAOSwT5Rdub-2/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5qUAAOSw14Zdub-9/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/IZYAAOSwdz9dub~H/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/IZYAAOSwdz9dub~H/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-yMAAOSwp2ddub-v/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xvUAAOSwW1Ndub~s/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~wsAAOSwmcJdub~z/$_57.jpg,"ABS
Ambiente-Beleuchtung
Armlehne
Berganfahrassistent
Blendfreies Fernlicht
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Sitzeinstellung
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
LED-Scheinwerfer
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Müdigkeitswarner
Multifunktionslenkrad
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Notbremsassistent
Notrufsystem
Radio DAB
Regensensor
Reifendruckkontrolle
Schaltwippen
Scheckheftgepflegt
Servolenkung
Sitzheizung
Sprachsteuerung
Start/Stopp-Automatik
Tempomat
Tuner/Radio
USB
Winterpaket
WLAN / Wifi Hotspot
Zentralverriegelung",Auto-Hit,16356,Eiche / Berlin,Landsberger Chaussee 4,+49 (0)30 9930018,4.8,29,06.04.2020
Honda Civic 1.4 Elegance *Winter-Paket*Cam*Garantie*,12.570 €,Unfallfrei,Limousine,Deutsche Ausführung,"ca. 5,5 l/100km (kombiniert)
ca. 6,7 l/100km (innerorts)
ca. 4,8 l/100km (außerorts)",8.777 km,1.339 cm³,73 kW (99 PS),Benzin,ca. 131 g/km (kombiniert),2,5,4/5,Schaltgetriebe,Euro6,4 (Grün),03/2017,,Klimaautomatik,2016,Kamera,"Front-, Seiten- und weitere Airbags",,Schwarz Metallic,"Stoff, Schwarz",https://i.ebayimg.com/00/s/NTE2WDgwOA==/z/qGkAAOSwxH1dpz5C/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/eisAAOSwI49eaMzP/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/hikAAOSws4NeaMzP/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/7W4AAOSw8qBeaMzO/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/Be8AAOSwkBteaMzP/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/eBgAAOSw~qVeaMzP/$_57.jpg,https://i.ebayimg.com/00/s/NTE2WDgwOA==/z/X9QAAOSwmcJdpz5C/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/sqUAAOSwzCFeaMzP/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/sqUAAOSwzCFeaMzP/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/-GIAAOSwGTxeaMzP/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/vb4AAOSwN1peaMzP/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/LhAAAOSwDX9eaMzP/$_57.jpg,"ABS
Alarmanlage
Ambiente-Beleuchtung
Armlehne
Berganfahrassistent
Bordcomputer
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Garantie
Geschwindigkeitsbegrenzer
Isofix
Lederlenkrad
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Multifunktionslenkrad
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Scheinwerferreinigung
Schlüssellose Zentralverriegelung
Servolenkung
Sitzheizung
Start/Stopp-Automatik
Tempomat
Traktionskontrolle
Tuner/Radio
Winterpaket
Zentralverriegelung",Autohero GmbH,13599,Berlin,Am Juliusturm 19,+49 (0)30 2332884986,3.8,116,06.04.2020
Mercedes-Benz B 220 4M Urban/Navi/LED-Licht/Night/Memory/Totwi,26.970 €,Unfallfrei,Limousine,Deutsche Ausführung,"6,7 l/100km (kombiniert)*
8,4 l/100km (innerorts)*
5,7 l/100km (außerorts)*",27.760 km,1.991 cm³,135 kW (184 PS),"Benzin, E10-geeignet",167 g/km (kombiniert)*,1,5,4/5,Automatik,Euro6d-TEMP,4 (Grün),12/2018,Neu,Klimaanlage,2018,"Vorne, Hinten, Selbstlenkende Systeme","Front-, Seiten- und weitere Airbags",zirrusweiß,Weiß,"Teilleder, Schwarz",https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/Oq4AAOSwme5ehbb7/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/fcAAAOSwtVpehbb7/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/NsEAAOSweiZehbb7/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/U6sAAOSwiuFehbb7/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/gu0AAOSwWoRehbb7/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/IY0AAOSw0ytehbb7/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/44QAAOSwrgFehbb7/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/qeUAAOSwp2hehbb9/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/qeUAAOSwp2hehbb9/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/4D0AAOSwdNlehbb8/$_57.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/g-oAAOSwTppehbb7/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/qNYAAOSweLxdpRJt/$_57.jpg,"ABS
Abstandswarner
Allradantrieb
Ambiente-Beleuchtung
Armlehne
Berganfahrassistent
Bluetooth
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Sitzeinstellung
Elektr. Wegfahrsperre
ESP
Fernlichtassistent
Freisprecheinrichtung
Garantie
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
LED-Scheinwerfer
LED-Tagfahrlicht
Leichtmetallfelgen
Lichtsensor
Lordosenstütze
Müdigkeitswarner
Multifunktionslenkrad
Musikstreaming integriert
Navigationssystem
Nichtraucher-Fahrzeug
Notbremsassistent
Notrufsystem
Partikelfilter
Regensensor
Reifendruckkontrolle
Schaltwippen
Scheckheftgepflegt
Schlüssellose Zentralverriegelung
Servolenkung
Sitzheizung
Sprachsteuerung
Start/Stopp-Automatik
Tempomat
Totwinkel-Assistent
Traktionskontrolle
Tuner/Radio
USB
Zentralverriegelung",F/G/M Automobil GmbH,15537,Erkner,Julius-Rütgers-Strasse 1,+49 (0)3362 797966,4.9,12,06.04.2020
Seat Ibiza 1.2 TSI Reference *Tempomat*ALU*KLIMA*,7.310 €,Unfallfrei,Limousine,EU-Ausführung,"ca. 5,1 l/100km (kombiniert)
ca. 6,5 l/100km (innerorts)
ca. 4,4 l/100km (außerorts)",39.517 km,1.197 cm³,77 kW (105 PS),Benzin,ca. 119 g/km (kombiniert),4,5,4/5,Schaltgetriebe,Euro5,4 (Grün),04/2015,,Klimaanlage,2015,,"Front-, Seiten- und weitere Airbags",,Grau Metallic,"Stoff, Grau",https://i.ebayimg.com/00/s/NTE2WDgwOA==/z/qGkAAOSwxH1dpz5C/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/SCoAAOSw4TVeT-LN/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/XikAAOSwsnVeT-LN/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/zaAAAOSwTzBeT-LN/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/iAYAAOSwb~xeT-LN/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/oC0AAOSwLiBeT-LN/$_57.jpg,https://i.ebayimg.com/00/s/NTE2WDgwOA==/z/X9QAAOSwmcJdpz5C/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/R1EAAOSw6IVeT-LN/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/R1EAAOSw6IVeT-LN/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/aa0AAOSwndFeT-LO/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/ztcAAOSwCOJeT-LN/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/ZHcAAOSwl2BeT-LN/$_57.jpg,"ABS
Berganfahrassistent
Bordcomputer
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Garantie
Geschwindigkeitsbegrenzer
Isofix
Leichtmetallfelgen
Musikstreaming integriert
Nichtraucher-Fahrzeug
Pannenkit
Reifendruckkontrolle
Scheckheftgepflegt
Schlüssellose Zentralverriegelung
Servolenkung
Tempomat
Traktionskontrolle
Tuner/Radio
Zentralverriegelung",Autohero GmbH,13599,Berlin,Am Juliusturm 19,+49 (0)30 8632942051,3.8,116,06.04.2020
Skoda Rapid 1.2 TSI Active *SHZ*Klima*1.Hand*Garantie*,10.490 €,Unfallfrei,Limousine,,"ca. 4,8 l/100km (kombiniert)
ca. 6,1 l/100km (innerorts)
ca. 4,1 l/100km (außerorts)",23.513 km,1.197 cm³,81 kW (110 PS),Benzin,ca. 111 g/km (kombiniert),1,5,4/5,Schaltgetriebe,Euro6,4 (Grün),05/2016,,Klimaanlage,2015,,"Front-, Seiten- und weitere Airbags",,Grün Metallic,"Stoff, Grau",https://i.ebayimg.com/00/s/NTE2WDgwOA==/z/qGkAAOSwxH1dpz5C/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/mMQAAOSwWOFeZkV7/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/ADwAAOSwZJReZkV7/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/xTQAAOSwPt9eZkV7/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/eMcAAOSwcONeZkV7/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/PMgAAOSwNC5eZkV7/$_57.jpg,https://i.ebayimg.com/00/s/NTE2WDgwOA==/z/X9QAAOSwmcJdpz5C/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/I1YAAOSwyd1eZkV7/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/I1YAAOSwyd1eZkV7/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/nTYAAOSwdNleZkV7/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/2AMAAOSwVo5eZkV7/$_57.jpg,,"ABS
Bluetooth
CD-Spieler
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Isofix
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Pannenkit
Reifendruckkontrolle
Scheckheftgepflegt
Schlüssellose Zentralverriegelung
Servolenkung
Sitzheizung
Soundsystem
Start/Stopp-Automatik
Tagfahrlicht
Traktionskontrolle
Tuner/Radio
Zentralverriegelung",Autohero GmbH,13599,Berlin,Am Juliusturm 19,+49 (0)89 2441398378,3.8,116,06.04.2020
Peugeot 208 1.2 e-VTi Style *Pano*Tempo*Bluetooth*Klima*,8.770 €,,Limousine,Deutsche Ausführung,"ca. 4,5 l/100km (kombiniert)
ca. 5,5 l/100km (innerorts)
ca. 3,9 l/100km (außerorts)",16.250 km,1.199 cm³,60 kW (82 PS),Benzin,ca. 104 g/km (kombiniert),2,5,2/3,Schaltgetriebe,Euro6,4 (Grün),02/2016,,Klimaanlage,2016,Hinten,"Front-, Seiten- und weitere Airbags",,Blau Metallic,"Stoff, Grau",https://i.ebayimg.com/00/s/NTE2WDgwOA==/z/qGkAAOSwxH1dpz5C/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/JhEAAOSwov5eag7d/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/SvoAAOSwcIxeag7d/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/ZLcAAOSw8QReag7d/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/oS8AAOSwCnpeag7d/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/LR8AAOSwHgdeag7d/$_57.jpg,https://i.ebayimg.com/00/s/NTE2WDgwOA==/z/X9QAAOSwmcJdpz5C/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/NN0AAOSwqSteag7d/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/NN0AAOSwqSteag7d/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/Sg8AAOSwNKleag7d/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/wCwAAOSwW2teag7d/$_57.jpg,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/M04AAOSwA2Neag7d/$_57.jpg,"ABS
Berganfahrassistent
Bluetooth
Bordcomputer
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Wegfahrsperre
ESP
Freisprecheinrichtung
Garantie
Geschwindigkeitsbegrenzer
Innenspiegel autom. abblendend
Isofix
Lederlenkrad
LED-Tagfahrlicht
Lichtsensor
Multifunktionslenkrad
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Notbremsassistent
Notrad
Panorama-Dach
Regensensor
Reifendruckkontrolle
Scheckheftgepflegt
Schiebedach
Schlüssellose Zentralverriegelung
Servolenkung
Sitzheizung
Soundsystem
Tempomat
Touchscreen
Traktionskontrolle
Tuner/Radio
USB
Zentralverriegelung",Autohero GmbH,13599,Berlin,Am Juliusturm 19,+49 (0)30 2332031721,3.8,116,06.04.2020
Mercedes-Benz E-Klasse Lim. E 200 BLUEEFFICIENCY 7G-TRONIC,12.590 €,,Limousine,,"ca. 7,6 l/100km (kombiniert)",90.000 km,1.796 cm³,135 kW (184 PS),Benzin,ca. 180 g/km (kombiniert),1,5,4/5,Automatik,Euro5,4 (Grün),11/2011,12/2020,Klimaautomatik,2011,Hinten,"Front-, Seiten- und weitere Airbags",TENORITGRAU METALLICLACK,Grau Metallic,Grau,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/C9gAAOSwxj9eVU7h/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/SzUAAOSwcV5eVU7n/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/9V0AAOSw74ReVU7v/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/7mQAAOSwDypeVU70/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/mX0AAOSwb4VeVU75/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/e5UAAOSwby9eVU8A/$_57.jpg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4aMAAOSw~bVeVU8F/$_57.jpg,,,,,,"ABS
Armlehne
Elektr. Fensterheber
Elektr. Seitenspiegel
Elektr. Sitzeinstellung
Elektr. Wegfahrsperre
ESP
Garantie
Isofix
Lederlenkrad
Leichtmetallfelgen
Lichtsensor
Navigationssystem
Nebelscheinwerfer
Nichtraucher-Fahrzeug
Regensensor
Scheckheftgepflegt
Servolenkung
Sitzheizung
Sommerreifen
Start/Stopp-Automatik
Zentralverriegelung",spree-mobile GmbH,13509,Berlin,Holzhauser Straße 158,+49 (0)30 9210052829,4.5,5,06.04.2020
