Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Schachtschneider Automobile e.K.,"Ulmenstr. 4
14482 Potsdam
,,,9578,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,410,,FALSCH,WAHR
,,,9491,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,429,,FALSCH,WAHR
,,,9403,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,449,,FALSCH,WAHR
,,,9521,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,383,,FALSCH,WAHR
,,,9416,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,402,,FALSCH,WAHR
,,,9311,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,422,,FALSCH,WAHR
,,,9206,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,459,,FALSCH,WAHR
,,,9376,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,393,,FALSCH,WAHR
,,,9253,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,412,,FALSCH,WAHR
,,,9131,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,432,,FALSCH,WAHR
,,,9009,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,451,,FALSCH,WAHR
,,,9231,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,387,,FALSCH,WAHR
,,,9091,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,406,,FALSCH,WAHR
,,,8951,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,425,,FALSCH,WAHR
,,,8811,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,445,,FALSCH,WAHR
,,,9086,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,382,,FALSCH,WAHR
,,,8929,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,401,,FALSCH,WAHR
,,,8771,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,421,,FALSCH,WAHR
,,,8614,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,440,,FALSCH,WAHR
,,,8941,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,378,,FALSCH,WAHR
,,,8766,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,397,,FALSCH,WAHR
,,,8592,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,417,,FALSCH,WAHR
,,,8417,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,436,,FALSCH,WAHR
,,,8796,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,375,,FALSCH,WAHR
,,,8604,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,394,,FALSCH,WAHR
,,,8412,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,413,,FALSCH,WAHR
,,,8219,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,433,,FALSCH,WAHR
,,,8651,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,372,,FALSCH,WAHR
,,,8442,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,392,,FALSCH,WAHR
,,,8232,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,411,,FALSCH,WAHR
,,,8022,Opel-Adam-1.2-GNTM-Klima-PDC-Sitzheizung-IntelliLink-,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,430,,FALSCH,WAHR
Schachtschneider Automobile e.K.,"Ulmenstr. 4
14482 Potsdam
Deutschland",9390,8941,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,Opel Adam 1.2 Jam IntelliLink USB Bluetooth Klima,"<p>
<strong>Abholadresse</strong>
Ulmenstr. 4
14482 Potsdam
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kleinwagen<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
17.441 km<br>
<strong>Hubraum</strong>
1.229 cm³<br>
<strong>Leistung</strong>
51 kW (69 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 5,3 l/100km (kombiniert)<br>
ca. 7,3 l/100km (innerorts)<br>
ca. 4,3 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 125 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
2/3<br>
<strong>Anzahl Sitzplätze</strong>
4<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
08/2016<br>
<strong>Anzahl der Fahrzeughalter</strong>
2<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
Klimaanlage<br>
<strong>Farbe (Hersteller)</strong>
Lilac Silver<br>
<strong>Farbe</strong>
Silber Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Android Auto, Apple CarPlay, Berganfahrassistent, Bluetooth, Bordcomputer, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Isofix, Lederlenkrad, Leichtmetallfelgen, Multifunktionslenkrad, Pannenkit, Reifendruckkontrolle, Scheckheftgepflegt, Servolenkung, Sprachsteuerung, Tagfahrlicht, Tempomat, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Zentralverriegelung
</p>",Opel,,"Marke_Opel, Typ_Kleinwagen, Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_bis 70 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Silber, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Mittel (200 bis 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,385,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/7bIAAOSw8nlfGtW5/$_27.JPG,1,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/OQMAAOSwYaNfGtW5/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/tp0AAOSwu~5fGtW5/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/OrcAAOSwGVNfGtW5/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/qg4AAOSwQwRfGtW5/$_27.JPG,5,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/iMcAAOSw9B9fGtW5/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/iJMAAOSwBLNfGtW5/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/PS0AAOSwdytfGtW5/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/9C8AAOSwHfpfGtW5/$_27.JPG,9,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/d64AAOSwvCtfGtW5/$_27.JPG,10,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/nsEAAOSwoRtfGtW5/$_27.JPG,11,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/7bIAAOSw8nlfGtW5/$_27.JPG,12,,,,,,,,,,,,,,,,,,
,,,8894,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,403,,FALSCH,WAHR
,,,8847,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,420,,FALSCH,WAHR
,,,8800,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,437,,FALSCH,WAHR
,,,8753,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,455,,FALSCH,WAHR
,,,8762,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,383,,FALSCH,WAHR
,,,8699,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,400,,FALSCH,WAHR
,,,8637,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,417,,FALSCH,WAHR
,,,8574,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,435,,FALSCH,WAHR
,,,8630,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,371,,FALSCH,WAHR
,,,8552,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,388,,FALSCH,WAHR
,,,8473,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,405,,FALSCH,WAHR
,,,8395,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,423,,FALSCH,WAHR
,,,8498,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,363,,FALSCH,WAHR
,,,8404,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,380,,FALSCH,WAHR
,,,8310,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,397,,FALSCH,WAHR
,,,8216,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,433,,FALSCH,WAHR
,,,8366,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,373,,FALSCH,WAHR
,,,8256,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,390,,FALSCH,WAHR
,,,8147,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,408,,FALSCH,WAHR
,,,8037,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,425,,FALSCH,WAHR
,,,8234,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,367,,FALSCH,WAHR
,,,8108,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,384,,FALSCH,WAHR
,,,7983,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,401,,FALSCH,WAHR
,,,7858,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,419,,FALSCH,WAHR
,,,8102,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,362,,FALSCH,WAHR
,,,7961,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,379,,FALSCH,WAHR
,,,7820,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,396,,FALSCH,WAHR
,,,7679,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,414,,FALSCH,WAHR
,,,7970,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,358,,FALSCH,WAHR
,,,7813,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,375,,FALSCH,WAHR
,,,7657,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,393,,FALSCH,WAHR
,,,7500,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,410,,FALSCH,WAHR
,,,7837,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,355,,FALSCH,WAHR
,,,7665,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,372,,FALSCH,WAHR
,,,7493,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,389,,FALSCH,WAHR
,,,7321,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,407,,FALSCH,WAHR
,,,7705,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,352,,FALSCH,WAHR
,,,7518,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,369,,FALSCH,WAHR
,,,7330,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,387,,FALSCH,WAHR
,,,7142,Opel-Adam-1.2-Jam-IntelliLink-USB-Bluetooth-Klima,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,404,,FALSCH,WAHR
